Date,Open,High,Low,Close,Volume,SMA(7) 
2013-07-16,6.41,6.424,6.205,6.244,870496,6.150571428571439
2013-07-17,6.2375,6.2375,5.956,6.025,1480992,6.185428571428582
2013-07-18,6.059,6.236,5.999,6.16,764456,6.2215000000000105
2013-07-19,6.139,6.216,6.07,6.214,562128,6.254785714285724
2013-07-22,6.2175,6.26,6.1775,6.2,1429840,6.242285714285724
2013-07-23,6.229,6.244,6.1225,6.166,758112,6.204714285714295
2013-07-24,6.19,6.19,5.9475,5.981,656480,6.141428571428581
2013-07-25,5.965,6.0575,5.819,6.046,792024,6.113142857142867
2013-07-26,5.9675,6.011,5.8175,5.99,1668880,6.108142857142867
2013-07-29,5.971,6.156,5.919,5.94,989920,6.076714285714295
2013-07-30,5.989,6.0575,5.814,5.945,930040,6.038285714285723
2013-07-31,5.945,6,5.866,5.9175,1232856,5.99792857142858
2013-08-01,5.98,6.074,5.955,6.025,894888,5.977785714285723
2013-08-02,5.994,6.491,5.981,6.3925,1668280,6.0365714285714365
2013-08-05,6.391,6.45,6.314,6.354,1459376,6.080571428571437
2013-08-06,5.82,5.83,5.375,5.595,11208232,6.024142857142865
2013-08-07,5.6125,5.6675,5.514,5.611,2457632,5.977142857142865
2013-08-08,5.594,5.7,5.58,5.665,1671432,5.937142857142865
2013-08-09,5.665,5.665,5.504,5.571,1172824,5.887642857142865
2013-08-12,5.51,5.5675,5.51,5.5325,1531336,5.817285714285722
2013-08-13,5.539,5.54,5.4375,5.49,1668016,5.688357142857151
2013-08-14,5.471,5.576,5.441,5.526,1164952,5.5700714285714366
2013-08-15,5.434,5.56,5.35,5.506,1687032,5.557357142857151
2013-08-16,5.5,5.65,5.5,5.6025,1213360,5.5561428571428655
2013-08-19,5.579,5.6275,5.3725,5.379,1237360,5.515285714285723
2013-08-20,5.401,5.7275,5.401,5.646,1304960,5.526000000000009
2013-08-21,5.626,5.73,5.6,5.635,940656,5.540642857142865
2013-08-22,5.63,5.7175,5.62,5.701,319320,5.570785714285722
2013-08-23,5.719,5.719,5.6075,5.67,675824,5.5913571428571505
2013-08-26,5.6775,5.8275,5.655,5.719,744048,5.621785714285722
2013-08-27,5.626,5.684,5.606,5.621,909512,5.62442857142858
2013-08-28,5.61,5.6875,5.566,5.5975,874792,5.655642857142865
2013-08-29,5.6,5.7625,5.5275,5.634,1627976,5.65392857142858
2013-08-30,5.619,5.654,5.471,5.534,799376,5.639500000000008
2013-09-03,5.596,5.596,5.306,5.386,1593720,5.594500000000009
2013-09-04,5.394,5.394,5.2575,5.276,2350200,5.538214285714294
2013-09-05,5.266,5.4075,5.245,5.264,1213720,5.473214285714294
2013-09-06,5.3025,5.3775,5.156,5.305,1579528,5.428071428571436
2013-09-09,5.3125,5.5,5.3125,5.479,1638720,5.411142857142865
2013-09-10,5.51,5.664,5.4375,5.6375,2507912,5.411642857142866
2013-09-11,5.6425,5.761,5.631,5.749,1320080,5.442357142857152
2013-09-12,5.736,5.8475,5.6775,5.6925,1721120,5.486142857142866
2013-09-13,5.7025,5.859,5.7025,5.831,1808984,5.565428571428582
2013-09-16,5.936,5.959,5.7,5.7125,2233280,5.629500000000009
2013-09-17,5.711,5.824,5.709,5.776,997744,5.696785714285724
2013-09-18,5.7625,5.995,5.634,5.919,2508032,5.759642857142866
2013-09-19,5.9225,6.021,5.769,5.811,2465328,5.78442857142858
2013-09-20,5.8475,5.891,5.775,5.86,8695032,5.800285714285723
2013-09-23,5.8275,5.965,5.8025,5.859,1535816,5.824071428571437
2013-09-24,5.851,6.0325,5.754,5.906,1135736,5.834785714285722
2013-09-25,5.906,6.045,5.879,5.9375,598232,5.86692857142858
2013-09-26,5.941,6,5.8875,5.9625,563208,5.893571428571437
2013-09-27,6.0825,6.1,5.97,6.0775,893080,5.916214285714295
2013-09-30,5.976,6.2575,5.976,6.191,2210592,5.970500000000009
2013-10-01,6.1575,6.24,6.1075,6.1275,1054000,6.008714285714295
2013-10-02,6.075,6.12,6.026,6.096,835704,6.042571428571437
2013-10-03,6.06,6.116,5.925,6,895600,6.056000000000009
2013-10-04,5.985,6.05,5.969,6.011,675600,6.066500000000009
2013-10-07,5.94,6.069,5.919,6.019,594824,6.074571428571438
2013-10-08,6.005,6.015,5.829,5.856,818144,6.042928571428581
2013-10-09,5.869,5.896,5.7825,5.8025,546696,5.98742857142858
2013-10-10,5.9025,6.0625,5.901,5.996,722648,5.968642857142867
2013-10-11,5.965,6.146,5.965,6.0875,588888,5.967428571428582
2013-10-14,6.031,6.09,5.9375,6.054,893960,5.975142857142868
2013-10-15,6.04,6.051,5.9675,6.02,1027688,5.97642857142858
2013-10-16,6.0725,6.266,6.0725,6.25,1387016,6.009428571428581
2013-10-17,6.239,6.469,6.2375,6.285,2034760,6.070714285714295
2013-10-18,6.3525,6.426,6.255,6.426,1015920,6.159785714285723
2013-10-21,6.425,6.514,6.394,6.491,978000,6.230500000000008
2013-10-22,6.545,6.61,6.49,6.599,822208,6.303571428571437
2013-10-23,6.5625,6.675,6.559,6.589,1100560,6.380000000000008
2013-10-24,6.6225,6.8125,6.5925,6.734,1931080,6.482000000000008
2013-10-25,7.125,8.59,6.9075,8.39,7938248,6.787714285714294
2013-10-28,8.336,8.766,8.336,8.54,4931208,7.109857142857151
2013-10-29,8.539,8.846,8.539,8.73,3000024,7.439000000000007
2013-10-30,8.7125,8.77,8.5175,8.5725,2279472,7.73635714285715
2013-10-31,8.596,8.9025,8.5175,8.7775,1987160,8.047571428571436
2013-11-01,8.7575,8.8025,8.485,8.6975,2121416,8.348785714285722
2013-11-04,8.716,9.025,8.674,8.869,2000792,8.653785714285721
2013-11-05,8.834,9.1225,8.745,9.064,1846752,8.750071428571436
2013-11-06,9.075,9.1075,8.7725,8.7775,2011768,8.784000000000008
2013-11-07,8.81,8.925,8.5525,8.56,2349592,8.759714285714294
2013-11-08,8.5575,8.675,8.4575,8.564,2012600,8.758500000000009
2013-11-11,8.5175,8.614,8.501,8.521,1266296,8.72185714285715
2013-11-12,8.506,8.534,8.419,8.441,954944,8.685214285714293
2013-11-13,8.379,8.78,8.3475,8.7525,1445400,8.668571428571436
2013-11-14,8.765,8.765,8.58,8.741,1193160,8.62242857142858
2013-11-15,8.719,8.744,8.585,8.714,1198928,8.61335714285715
2013-11-18,8.734,8.8225,8.524,8.5875,952232,8.617285714285721
2013-11-19,8.6175,8.839,8.539,8.61,537040,8.62385714285715
2013-11-20,8.639,8.7025,8.4075,8.496,1359768,8.620285714285721
2013-11-21,8.5525,8.7425,8.5525,8.736,688632,8.662428571428578
2013-11-22,8.749,8.775,8.6325,8.7,458336,8.654928571428579
2013-11-25,8.699,8.7625,8.669,8.7,983192,8.649071428571435
2013-11-26,8.7025,9.275,8.7025,9.111,1480712,8.705785714285723
2013-11-27,9.161,9.161,8.9075,9.064,1368880,8.773857142857151
2013-11-29,9.1075,9.1825,9.0175,9.049,388688,8.836571428571437
2013-12-02,9.055,9.099,8.811,8.974,712344,8.904857142857152
2013-12-03,8.9325,8.9325,8.6575,8.755,1540384,8.907571428571437
2013-12-04,8.735,8.759,8.506,8.636,1101104,8.89842857142858
2013-12-05,8.6075,8.724,8.5175,8.6075,675512,8.885214285714294
2013-12-06,8.72,8.921,8.659,8.7825,635432,8.838285714285721
2013-12-09,8.7825,8.866,8.719,8.86,649224,8.809142857142865
2013-12-10,8.85,8.9075,8.6525,8.695,845408,8.758571428571436
2013-12-11,8.7175,8.7475,8.395,8.485,822888,8.688714285714294
2013-12-12,8.4725,8.645,8.461,8.549,893128,8.659285714285721
2013-12-13,8.5575,8.7825,8.516,8.7175,1099584,8.670928571428579
2013-12-16,8.8025,9.346,8.7775,9.24,2156240,8.761285714285723
2013-12-17,9.259,9.2625,9.056,9.2025,1597128,8.821285714285724
2013-12-18,9.249,9.564,9.016,9.546,1836000,8.919285714285722
2013-12-19,9.545,9.631,9.4125,9.591,2042584,9.047285714285723
2013-12-20,9.604,10.071,9.604,9.995,7447312,9.263000000000009
2013-12-23,9.968,10.295,9.866,10.178,1652848,9.495714285714296
2013-12-24,10.201,10.38,10,10.042,495528,9.684928571428582
2013-12-26,10.078,10.14,9.889,9.958,1032488,9.78750000000001
2013-12-27,10.01,10.058,9.84,9.918,668720,9.889714285714295
2013-12-30,9.918,10.015,9.816,9.898,885400,9.94000000000001
2013-12-31,9.958,10.034,9.851,9.941,1503952,9.990000000000009
2014-01-02,9.93,10.021,9.461,9.621,1752816,9.936571428571439
2014-01-03,9.619,9.834,9.54,9.626,1421392,9.857714285714296
2014-01-06,9.688,9.688,9.339,9.36,1331000,9.760285714285725
2014-01-07,9.079,9.15,8.786,8.9975,3876080,9.62307142857144
2014-01-08,8.996,9.1475,8.821,9.059,1915344,9.500357142857155
2014-01-09,9.106,9.175,8.935,9.019,1196720,9.374785714285727
2014-01-10,9.036,9.185,8.9475,9.099,1379312,9.254500000000013
2014-01-13,9.055,9.066,8.756,8.88,3054888,9.148642857142871
2014-01-14,8.84,9.039,8.769,9.0025,1601528,9.059571428571441
2014-01-15,9.056,9.1125,8.939,9.079,1529008,9.019428571428586
2014-01-16,9.0675,9.121,9.04,9.0925,1129296,9.033000000000014
2014-01-17,9.056,9.1,8.715,8.749,1544728,8.9887142857143
2014-01-21,8.81,8.834,8.61,8.725,1341016,8.9467142857143
2014-01-22,8.73,8.855,8.715,8.815,875216,8.906142857142871
2014-01-23,8.759,8.851,8.681,8.835,1203936,8.8997142857143
2014-01-24,8.7675,8.825,8.31,8.554,1749992,8.835642857142872
2014-01-27,8.539,8.654,8.0365,8.206,1545464,8.710928571428585
2014-01-28,8.206,8.6,8.1585,8.545,1344480,8.6327142857143
2014-01-29,8.4825,8.57,8.3075,8.366,1422784,8.578000000000014
2014-01-30,8.451,8.521,8.314,8.451,998752,8.538857142857157
2014-01-31,8.259,8.8175,8.246,8.791,1417520,8.535428571428586
2014-02-03,8.7575,8.811,7.876,7.919,2076128,8.404571428571442
2014-02-04,7.98,8.269,7.915,8.0175,1085632,8.327928571428584
2014-02-05,7.971,8.0425,7.761,7.949,963936,8.2912142857143
2014-02-06,8.011,8.274,8.011,8.239,1006584,8.247500000000015
2014-02-07,8.275,8.4225,8.186,8.239,968888,8.229357142857157
2014-02-10,8.229,8.271,7.975,8.0425,2137128,8.171000000000015
2014-02-11,8.041,8.199,7.924,8.1925,2217088,8.085500000000016
2014-02-12,8.22,8.371,8.19,8.349,895592,8.146928571428587
2014-02-13,8.286,8.649,8.1475,8.564,1276360,8.225000000000016
2014-02-14,8.56,8.671,8.394,8.635,1157664,8.323000000000016
2014-02-18,8.706,8.759,8.47,8.579,1369360,8.371571428571444
2014-02-19,8.511,8.585,8.3725,8.429,1726984,8.398714285714302
2014-02-20,8.415,8.644,8.384,8.5325,853624,8.4687142857143
2014-02-21,8.555,8.584,8.365,8.55,2297648,8.51978571428573
2014-02-24,9.375,10.856,9.375,10.322,11299368,8.801642857142872
2014-02-25,10.182,10.294,9.335,9.474,4451280,8.931642857142872
2014-02-26,9.46,9.889,9.3125,9.685,2198096,9.081642857142873
2014-02-27,9.67,9.875,9.581,9.868,1284984,9.265785714285729
2014-02-28,9.898,9.988,9.729,9.778,1825776,9.458500000000015
2014-03-03,9.572,9.666,9.3175,9.465,1753240,9.591714285714302
2014-03-04,9.606,9.775,9.528,9.681,2180088,9.75328571428573
2014-03-05,9.648,9.7,9.549,9.651,1078072,9.657428571428586
2014-03-06,9.641,9.74,9.584,9.642,1367248,9.681428571428585
2014-03-07,9.614,9.708,9.405,9.4975,1183376,9.654642857142871
2014-03-10,9.496,9.511,9.245,9.341,1171440,9.579357142857157
2014-03-11,9.345,9.43,9.014,9.051,1202272,9.475500000000013
2014-03-12,8.9775,9.1425,8.919,9.069,1251712,9.418928571428584
2014-03-13,9.089,9.099,8.625,8.774,1791968,9.289357142857156
2014-03-14,8.715,9.069,8.6925,9.031,3833840,9.200785714285729
2014-03-17,9.08,10.011,9.08,9.83,3664008,9.227642857142872
2014-03-18,9.846,9.965,9.719,9.871,1450488,9.281000000000015
2014-03-19,9.902,9.962,9.508,9.625,1542984,9.321571428571442
2014-03-20,9.62,9.65,9.294,9.316,1360992,9.359428571428584
2014-03-21,9.374,9.404,8.7925,8.925,4642536,9.338857142857155
2014-03-24,8.951,9.01,8.619,8.83,1626968,9.346857142857155
2014-03-25,8.9275,9.0125,8.8,8.96,1563368,9.336714285714297
2014-03-26,9.0175,9.021,8.4425,8.529,1856800,9.150857142857154
2014-03-27,8.5275,8.679,8.396,8.614,1518104,8.971285714285726
2014-03-28,8.6225,8.934,8.6125,8.891,2051200,8.866428571428582
2014-03-31,8.9475,9.164,8.819,9.145,2425448,8.842000000000011
2014-04-01,9.205,9.4375,9.156,9.2775,2271208,8.892357142857154
2014-04-02,9.266,9.3575,9.0525,9.3125,1795696,8.961285714285726
2014-04-03,9.275,9.396,9.241,9.3075,1704024,9.010928571428583
2014-04-04,9.3575,9.615,9.261,9.2875,2446040,9.119285714285727
2014-04-07,9.205,9.245,9.006,9.106,2925336,9.18957142857144
2014-04-08,9.0475,9.409,9.029,9.32,2052616,9.250857142857155
2014-04-09,9.38,9.67,9.2725,9.515,2339112,9.303714285714298
2014-04-10,9.546,9.598,9.396,9.538,2696000,9.340928571428583
2014-04-11,9.449,9.48,9.125,9.1625,3265032,9.31950000000001
2014-04-14,9.3125,9.3125,8.955,9.121,1806288,9.292857142857155
2014-04-15,9.126,9.3075,8.765,8.911,2227056,9.239071428571439
2014-04-16,8.989,9.196,8.8525,9.135,1836728,9.243214285714297
2014-04-17,9.095,9.499,9.034,9.4375,1407968,9.26000000000001
2014-04-21,9.461,9.742,9.345,9.681,2254560,9.283714285714296
2014-04-22,9.686,9.882,9.61,9.855,1488616,9.329000000000011
2014-04-23,9.8,10.075,9.762,9.994,2704640,9.447785714285727
2014-04-24,10.058,10.125,9.821,10.015,1856088,9.575500000000014
2014-04-25,9.934,9.972,9.621,9.719,2788632,9.690928571428584
2014-04-28,9.76,9.875,9.496,9.735,1833584,9.77664285714287
2014-04-29,9.84,9.89,9.761,9.815,2097992,9.83057142857144
2014-04-30,9.75,9.924,9.672,9.815,1458248,9.849714285714297
2014-05-01,9.798,10.012,9.702,9.902,1442856,9.856428571428582
2014-05-02,9.935,10.126,9.86,9.926,4104096,9.846714285714297
2014-05-05,9,9.5,8.625,8.951,14225536,9.694714285714298
2014-05-06,9.0625,9.119,8.744,8.844,10153944,9.569714285714298
2014-05-07,8.856,8.856,8.1325,8.574,7808656,9.403857142857154
2014-05-08,8.915,8.915,8.22,8.365,2852792,9.196714285714297
2014-05-09,8.2975,8.49,8.1725,8.435,2520276,8.999571428571441
2014-05-12,8.4725,8.7025,8.37,8.585,2503372,8.811428571428584
2014-05-13,8.55,8.7275,8.46,8.5975,1791728,8.62164285714287
2014-05-14,8.5175,8.5175,7.9825,7.985,2978768,8.48364285714287
2014-05-15,7.9225,8.0125,7.4075,7.6675,3976500,8.315571428571442
2014-05-16,7.6975,7.795,7.5925,7.69,1926068,8.189285714285727
2014-05-19,7.68,7.7175,7.5425,7.685,1797252,8.09214285714287
2014-05-20,7.6875,7.8175,7.5425,7.6725,2204392,7.983214285714298
2014-05-21,7.725,7.85,7.6975,7.78,1320784,7.868214285714298
2014-05-22,7.82,7.9675,7.7275,7.9525,1178948,7.776071428571441
2014-05-23,7.91,8.15,7.9075,8.14,1542972,7.798214285714299
2014-05-27,8.185,8.28,8.02,8.1275,1928224,7.863928571428583
2014-05-28,8.0825,8.085,7.715,7.7375,1664700,7.870714285714298
2014-05-29,7.7875,7.85,7.7025,7.775,1858092,7.88357142857144
2014-05-30,7.735,7.7975,7.665,7.7275,1967388,7.891428571428583
2014-06-02,7.72,7.7825,7.68,7.75,1755712,7.887142857142869
2014-06-03,7.74,7.765,7.6375,7.7575,2110036,7.8592857142857255
2014-06-04,7.725,7.87,7.725,7.8375,1663840,7.81607142857144
2014-06-05,7.845,8.02,7.785,7.8425,1486672,7.775357142857154
2014-06-06,7.8375,8.205,7.8125,8.1775,2114232,7.838214285714298
2014-06-09,8.1525,8.475,8.1525,8.4575,1645104,7.9357142857142975
2014-06-10,8.415,8.4525,8.11,8.2925,1008800,8.016428571428582
2014-06-11,8.2275,8.2275,7.74,7.7825,2223652,8.02107142857144
2014-06-12,7.7875,7.865,7.6825,7.7925,2064464,8.02607142857144
2014-06-13,7.8,7.8,7.6875,7.69,1316212,8.005000000000011
2014-06-16,7.74,7.8175,7.5425,7.67,3079176,7.980357142857153
2014-06-17,7.6425,7.6925,7.51,7.5725,2677060,7.893928571428582
2014-06-18,7.5975,7.5975,7.385,7.59,3729900,7.77000000000001
2014-06-19,7.6075,7.625,7.435,7.5275,2297512,7.660714285714296
2014-06-20,7.535,7.55,7.2275,7.3525,7605900,7.599285714285725
2014-06-23,7.37,7.4725,7.115,7.1975,4119560,7.514285714285725
2014-06-24,7.17,7.31,7.1075,7.14,2488908,7.435714285714297
2014-06-25,7.1025,7.2225,7.065,7.205,2377424,7.369285714285724
2014-06-26,7.2175,7.4925,7.1175,7.3825,2500408,7.342142857142868
2014-06-27,7.36,7.51,7.3075,7.4975,2361156,7.328928571428583
2014-06-30,7.4025,7.4275,7.14,7.205,3561556,7.282857142857154
2014-07-01,7.2075,7.395,7.2075,7.245,2181776,7.267500000000011
2014-07-02,7.2425,7.4125,7.17,7.3925,1999600,7.295357142857154
2014-07-03,7.425,7.555,7.425,7.52,894436,7.349642857142868
2014-07-07,7.4825,7.5075,7.17,7.385,2251376,7.375357142857154
2014-07-08,7.34,7.35,7.01,7.1,1892472,7.335000000000011
2014-07-09,7.115,7.2125,6.9375,6.9475,1037672,7.256428571428581
2014-07-10,6.735,6.8075,6.285,6.7675,8644864,7.193928571428581
2014-07-11,6.775,7,6.71,6.8025,1991104,7.130714285714297
2014-07-14,6.8675,7.0225,6.835,7,1413336,7.074642857142869
2014-07-15,7,7.05,6.7675,6.79,925380,6.9703571428571545
2014-07-16,6.8475,6.91,6.76,6.8375,880052,6.892142857142869
2014-07-17,6.755,6.77,6.58,6.61,1249512,6.822142857142869
2014-07-18,6.61,6.6925,6.5775,6.675,2044676,6.783214285714297
2014-07-21,6.6225,6.7975,6.62,6.7675,1386612,6.783214285714297
2014-07-22,7.47,7.58,7.1175,7.125,2907080,6.829285714285725
2014-07-23,7.1025,7.24,7.01,7.1825,1103740,6.855357142857153
2014-07-24,7.175,7.2275,7.0825,7.1375,1256576,6.905000000000011
2014-07-25,7.12,7.14,7.055,7.125,1014528,6.94607142857144
2014-07-28,7.1075,7.1575,6.905,6.925,1017396,6.9910714285714395
2014-07-29,6.9575,7.0825,6.9325,7.02,1050884,7.040357142857155
2014-07-30,7.0725,7.1525,7.025,7.15,1436460,7.095000000000012
2014-07-31,7.025,7.11,6.92,7.0375,1586596,7.082500000000012
2014-08-01,7.055,7.315,7.055,7.1675,2223348,7.080357142857155
2014-08-04,7.5425,8.47,7.5425,8.25,12530264,7.239285714285726
2014-08-05,8.23,8.4975,8.1275,8.49,4881860,7.434285714285727
2014-08-06,8.4525,9.1625,8.445,8.9625,4418328,7.725357142857155
2014-08-07,8.9825,9.12,8.82,8.8625,1774416,7.988571428571441
2014-08-08,8.8575,9.095,8.8125,8.97,2215772,8.248571428571442
2014-08-11,9.045,9.1475,9.01,9.0775,1662752,8.540000000000012
2014-08-12,9,9.1225,8.8275,8.91,1539776,8.788928571428583
2014-08-13,8.9475,9.055,8.8475,9.04,1404256,8.901785714285726
2014-08-14,9.07,9.1725,9,9.1125,900388,8.990714285714295
2014-08-15,9.205,9.2425,8.9525,9.0275,1130868,9.00000000000001
2014-08-18,9.09,9.1425,8.9825,9,1405844,9.019642857142868
2014-08-19,9.07,9.36,9.0275,9.285,1415812,9.064642857142868
2014-08-20,9.26,9.3825,9.1875,9.3225,1207996,9.099642857142866
2014-08-21,9.3125,9.4025,9.0825,9.335,782616,9.160357142857151
2014-08-22,9.3075,9.3075,9.075,9.16,1081304,9.177500000000009
2014-08-25,9.22,9.265,9.075,9.155,786292,9.183571428571438
2014-08-26,9.155,9.2425,9.0775,9.21,1037872,9.209642857142866
2014-08-27,9.2575,9.375,9.2375,9.37,649260,9.262500000000008
2014-08-28,9.3075,9.39,9.245,9.3425,553884,9.270714285714295
2014-08-29,9.3375,9.515,9.3375,9.4,828900,9.281785714285723
2014-09-02,9.41,9.4425,9.1275,9.225,1602624,9.266071428571438
2014-09-03,9.275,9.33,9.165,9.2175,1183028,9.274285714285725
2014-09-04,9.3175,9.872,9.3025,9.618,1714012,9.34042857142858
2014-09-05,9.602,9.722,9.518,9.565,941740,9.391142857142867
2014-09-08,9.548,9.582,9.455,9.568,854424,9.419428571428583
2014-09-09,9.572,9.718,9.4775,9.692,1796608,9.469357142857152
2014-09-10,9.698,9.718,9.4825,9.625,1065996,9.501500000000009
2014-09-11,9.58,9.685,9.508,9.642,929016,9.561071428571438
2014-09-12,9.638,9.638,9.4725,9.495,1203300,9.600714285714295
2014-09-15,9.4875,9.52,9.05,9.205,1421520,9.541714285714296
2014-09-16,9.195,9.325,9,9.2825,1257260,9.501357142857154
2014-09-17,9.25,9.4975,9.18,9.2875,1356508,9.461285714285724
2014-09-18,9.3125,9.3725,9.1525,9.245,661604,9.39742857142858
2014-09-19,9.2625,9.3875,8.88,8.95,1608392,9.30100000000001
2014-09-22,8.9,8.9125,8.7,8.795,709440,9.18000000000001
2014-09-23,8.7375,9.02,8.7275,8.8775,923096,9.091785714285725
2014-09-24,8.89,9.0175,8.7875,8.9625,951276,9.057142857142868
2014-09-25,8.9425,8.98,8.7825,8.83,837352,8.99250000000001
2014-09-26,8.855,8.955,8.7875,8.925,677964,8.940714285714296
2014-09-29,8.805,8.9475,8.805,8.9225,1227916,8.894642857142868
2014-09-30,8.96,9.0025,8.5275,8.6425,1704624,8.850714285714298
2014-10-01,8.65,8.7125,8.3425,8.38,1079572,8.791428571428584
2014-10-02,8.3875,8.4925,8.265,8.4425,855848,8.729285714285727
2014-10-03,8.5125,8.8575,8.4925,8.835,1043448,8.711071428571442
2014-10-06,8.8375,8.8625,8.7,8.7475,885376,8.699285714285727
2014-10-07,8.6875,8.78,8.6075,8.65,1694764,8.660000000000014
2014-10-08,8.605,8.825,8.515,8.8025,1045288,8.642857142857157
2014-10-09,8.77,8.7975,8.56,8.56,1062560,8.631071428571444
2014-10-10,8.545,8.63,8.11,8.1325,1308616,8.5957142857143
2014-10-13,8.1325,8.325,7.8875,7.91,976044,8.519642857142872
2014-10-14,8.0125,8.195,7.84,7.9775,1477112,8.397142857142871
2014-10-15,7.84,8.3075,7.77,8.2475,1383592,8.3257142857143
2014-10-16,8.14,8.7025,8.08,8.5075,1559668,8.305357142857158
2014-10-17,8.63,8.68,8.5,8.6275,750984,8.280357142857158
2014-10-20,8.5825,8.7725,8.5575,8.6675,1105772,8.295714285714299
2014-10-21,8.74,8.9075,8.6975,8.7725,813004,8.387142857142871
2014-10-22,8.8075,8.9325,8.73,8.7575,752232,8.508214285714299
2014-10-23,8.8325,9.0025,8.7575,8.85,1351416,8.632857142857157
2014-10-24,8.89,9.225,8.7675,9.195,1598920,8.768214285714299
2014-10-27,9.3825,9.898,9.0475,9.79,4082564,8.951428571428584
2014-10-28,9.862,10.205,9.665,9.9,2385720,9.133214285714299
2014-10-29,9.905,10.05,9.84,9.975,799920,9.320000000000013
2014-10-30,9.972,10.2,9.878,10.135,1291928,9.51464285714287
2014-10-31,10.25,10.76,10.12,10.75,1430384,9.799285714285727
2014-11-03,10.735,10.898,10.58,10.632,1622932,10.053857142857154
2014-11-04,10.625,10.715,10.482,10.542,932396,10.246285714285724
2014-11-05,10.645,10.67,10.442,10.652,1349544,10.369428571428582
2014-11-06,10.668,10.77,10.648,10.748,937664,10.490571428571439
2014-11-07,10.775,11.205,10.698,11,1526304,10.63700000000001
2014-11-10,11,11.16,10.915,11.002,1394288,10.76085714285715
2014-11-11,11.028,11.088,10.935,11,1347984,10.796571428571436
2014-11-12,10.925,11.055,10.828,11.035,1348156,10.854142857142863
2014-11-13,11.03,11.102,10.685,10.728,836448,10.88071428571429
2014-11-14,10.742,10.865,10.655,10.705,911812,10.888285714285718
2014-11-17,10.725,10.815,10.462,10.475,963904,10.849285714285717
2014-11-18,10.488,10.662,10.472,10.58,969128,10.789285714285716
2014-11-19,10.6,10.6,10.218,10.402,1368348,10.703571428571433
2014-11-20,10.362,10.548,10.272,10.46,1309996,10.626428571428574
2014-11-21,10.582,10.788,10.465,10.592,1118632,10.56314285714286
2014-11-24,10.63,10.7,10.58,10.592,812376,10.54371428571429
2014-11-25,10.672,10.735,10.518,10.6,768660,10.528714285714289
2014-11-26,10.588,10.682,10.538,10.62,575756,10.549428571428574
2014-11-28,10.595,10.735,10.498,10.535,382572,10.543000000000003
2014-12-01,10.458,10.528,10.188,10.2,1025528,10.51414285714286
2014-12-02,10.258,10.398,10.218,10.3,1595368,10.491285714285718
2014-12-03,10.345,10.512,10.222,10.448,975396,10.470714285714289
2014-12-04,10.45,10.462,10.295,10.348,537972,10.435857142857145
2014-12-05,10.348,10.458,10.342,10.4,724060,10.407285714285717
2014-12-08,10.37,10.682,10.355,10.472,944528,10.38614285714286
2014-12-09,10.348,10.715,10.145,10.708,789144,10.410857142857145
2014-12-10,10.665,10.78,10.192,10.198,998224,10.410571428571432
2014-12-11,10.265,10.542,10.25,10.372,951508,10.420857142857146
2014-12-12,10.238,10.318,10.042,10.142,987156,10.37714285714286
2014-12-15,10.24,10.362,10.165,10.25,947540,10.363142857142861
2014-12-16,10.212,10.448,10.158,10.312,840508,10.350571428571433
2014-12-17,10.325,10.41,10.23,10.388,1191804,10.338571428571433
2014-12-18,10.462,10.66,10.322,10.595,992948,10.322428571428576
2014-12-19,10.605,10.62,10.37,10.38,764340,10.348428571428576
2014-12-22,10.365,10.532,10.268,10.502,628792,10.367000000000004
2014-12-23,10.555,10.67,10.488,10.528,323192,10.422142857142862
2014-12-24,10.568,10.662,10.55,10.598,511508,10.471857142857148
2014-12-26,10.65,10.748,10.595,10.635,462308,10.518000000000006
2014-12-29,10.658,10.88,10.642,10.722,418120,10.565714285714293
2014-12-30,10.68,10.782,10.592,10.65,798084,10.573571428571437
2014-12-31,10.662,10.922,10.642,10.645,630340,10.61142857142858
2015-01-02,10.75,11.12,10.455,10.618,736872,10.628000000000009
2015-01-05,10.502,10.7,10.348,10.438,1053268,10.615142857142866
2015-01-06,10.445,10.618,10.188,10.412,712428,10.588571428571438
2015-01-07,10.515,10.688,10.332,10.358,570032,10.549000000000008
2015-01-08,10.47,10.872,10.398,10.848,354520,10.567000000000009
2015-01-09,10.832,10.848,10.612,10.632,687832,10.56442857142858
2015-01-12,10.665,10.67,10.352,10.462,742980,10.538285714285724
2015-01-13,10.562,10.768,10.002,10.185,914144,10.476428571428581
2015-01-14,9.98,10.218,9.948,10.048,501984,10.420714285714295
2015-01-15,10.102,10.102,9.652,9.672,1147632,10.31500000000001
2015-01-16,9.642,9.988,9.512,9.92,899132,10.252428571428581
2015-01-20,9.828,10.02,9.67,9.972,1120144,10.127285714285723
2015-01-21,9.935,10.158,9.89,10.11,532540,10.052714285714293
2015-01-22,10.182,10.335,10.018,10.268,538684,10.025000000000007
2015-01-23,10.26,10.34,10.085,10.27,613596,10.037142857142864
2015-01-26,10.32,10.598,10.218,10.56,505764,10.110285714285721
2015-01-27,10.44,10.765,10.36,10.692,753076,10.256000000000009
2015-01-28,10.728,10.768,10.3,10.38,508980,10.321714285714293
2015-01-29,10.38,10.688,10.182,10.665,390888,10.420714285714293
2015-01-30,10.582,10.732,10.38,10.632,684324,10.495285714285723
2015-02-02,10.698,10.892,10.515,10.812,711492,10.573000000000008
